country,attained_grade,age_group,adminregion,year,adminregionname,category,literacy_rate
Burkina Faso,3,40to49,SSA,2010,Sub-Saharan Africa (excluding high income),MalUrb,0.50106281042099
Azerbaijan,3,15to19,ECA,2006,Europe and Central Asia (excluding high income),MalUrb,0.9971882104873657
Azerbaijan,3,20to29,ECA,2006,Europe and Central Asia (excluding high income),MalUrb,0.9950622916221619
Azerbaijan,3,30to39,ECA,2006,Europe and Central Asia (excluding high income),MalUrb,0.9945887923240662
Azerbaijan,3,40to49,ECA,2006,Europe and Central Asia (excluding high income),MalUrb,0.9976566433906555
Bulgaria,3,15to19,ECA,2001,Europe and Central Asia (excluding high income),MalUrb,0.9456384181976318
Bulgaria,3,20to29,ECA,2001,Europe and Central Asia (excluding high income),MalUrb,0.984197199344635
Bulgaria,3,30to39,ECA,2001,Europe and Central Asia (excluding high income),MalUrb,0.9886605143547058
Bulgaria,3,40to49,ECA,2001,Europe and Central Asia (excluding high income),MalUrb,0.9965132474899292
Bangladesh,4,15to19,SAS,2019,South Asia (excluding high income),MalUrb,0.8697205185890198
Bangladesh,4,20to29,SAS,2019,South Asia (excluding high income),MalUrb,0.8520697951316833
Bangladesh,4,30to39,SAS,2019,South Asia (excluding high income),MalUrb,0.781883716583252
Bangladesh,4,40to49,SAS,2019,South Asia (excluding high income),MalUrb,0.7100256681442261
Benin,4,15to19,SSA,2017,Sub-Saharan Africa (excluding high income),MalUrb,0.8076542019844055
Benin,4,20to29,SSA,2017,Sub-Saharan Africa (excluding high income),MalUrb,0.7447841167449951
Benin,4,30to39,SSA,2017,Sub-Saharan Africa (excluding high income),MalUrb,0.5899655222892761
Benin,4,40to49,SSA,2017,Sub-Saharan Africa (excluding high income),MalUrb,0.4939413070678711
Albania,4,15to19,ECA,2017,Europe and Central Asia (excluding high income),MalUrb,0.9817110896110535
Albania,4,20to29,ECA,2017,Europe and Central Asia (excluding high income),MalUrb,0.9833130836486816
Albania,4,30to39,ECA,2017,Europe and Central Asia (excluding high income),MalUrb,0.9751697778701782
Albania,4,40to49,ECA,2017,Europe and Central Asia (excluding high income),MalUrb,0.9882467985153198
Burundi,4,15to19,SSA,2016,Sub-Saharan Africa (excluding high income),MalUrb,0.9204147458076477
Burundi,4,20to29,SSA,2016,Sub-Saharan Africa (excluding high income),MalUrb,0.8483267426490784
Burundi,4,30to39,SSA,2016,Sub-Saharan Africa (excluding high income),MalUrb,0.7996968030929565
Burundi,4,40to49,SSA,2016,Sub-Saharan Africa (excluding high income),MalUrb,0.7944558262825012
Afghanistan,4,15to19,SAS,2015,South Asia (excluding high income),MalUrb,0.8918641805648804
Afghanistan,4,20to29,SAS,2015,South Asia (excluding high income),MalUrb,0.7495449185371399
Afghanistan,4,30to39,SAS,2015,South Asia (excluding high income),MalUrb,0.6031166315078735
Afghanistan,4,40to49,SAS,2015,South Asia (excluding high income),MalUrb,0.5540221929550171
Armenia,4,15to19,ECA,2015,Europe and Central Asia (excluding high income),MalUrb,0.9972405433654785
Armenia,4,20to29,ECA,2015,Europe and Central Asia (excluding high income),MalUrb,0.9978798627853394
Armenia,4,30to39,ECA,2015,Europe and Central Asia (excluding high income),MalUrb,0.9962128400802612
Armenia,4,40to49,ECA,2015,Europe and Central Asia (excluding high income),MalUrb,0.9988687038421631
Angola,4,15to19,SSA,2015,Sub-Saharan Africa (excluding high income),MalUrb,0.9335237741470337
Angola,4,20to29,SSA,2015,Sub-Saharan Africa (excluding high income),MalUrb,0.9453051090240479
Angola,4,30to39,SSA,2015,Sub-Saharan Africa (excluding high income),MalUrb,0.9212366342544556
Angola,4,40to49,SSA,2015,Sub-Saharan Africa (excluding high income),MalUrb,0.8895010948181152
Burkina Faso,4,15to19,SSA,2010,Sub-Saharan Africa (excluding high income),MalUrb,0.7926120758056641
Burkina Faso,4,20to29,SSA,2010,Sub-Saharan Africa (excluding high income),MalUrb,0.7141422629356384
Burkina Faso,4,30to39,SSA,2010,Sub-Saharan Africa (excluding high income),MalUrb,0.5926128625869751
Burkina Faso,4,40to49,SSA,2010,Sub-Saharan Africa (excluding high income),MalUrb,0.4716852903366089
Azerbaijan,4,15to19,ECA,2006,Europe and Central Asia (excluding high income),MalUrb,0.994367241859436
Azerbaijan,4,20to29,ECA,2006,Europe and Central Asia (excluding high income),MalUrb,0.9930706024169922
Azerbaijan,4,30to39,ECA,2006,Europe and Central Asia (excluding high income),MalUrb,0.9945887923240662
Azerbaijan,4,40to49,ECA,2006,Europe and Central Asia (excluding high income),MalUrb,0.9952690005302429
Bulgaria,4,15to19,ECA,2001,Europe and Central Asia (excluding high income),MalUrb,0.9456384181976318
Bulgaria,4,20to29,ECA,2001,Europe and Central Asia (excluding high income),MalUrb,0.984197199344635
Bulgaria,4,30to39,ECA,2001,Europe and Central Asia (excluding high income),MalUrb,0.9844081997871399
Bulgaria,4,40to49,ECA,2001,Europe and Central Asia (excluding high income),MalUrb,0.9888424277305603
Bangladesh,5,15to19,SAS,2019,South Asia (excluding high income),MalUrb,0.815752387046814
Bangladesh,5,20to29,SAS,2019,South Asia (excluding high income),MalUrb,0.7964481115341187
Bangladesh,5,30to39,SAS,2019,South Asia (excluding high income),MalUrb,0.7297350764274597
Bangladesh,5,40to49,SAS,2019,South Asia (excluding high income),MalUrb,0.6539081335067749
Benin,5,15to19,SSA,2017,Sub-Saharan Africa (excluding high income),MalUrb,0.7611100077629089
Benin,5,20to29,SSA,2017,Sub-Saharan Africa (excluding high income),MalUrb,0.708295464515686
Benin,5,30to39,SSA,2017,Sub-Saharan Africa (excluding high income),MalUrb,0.5514518022537231
Benin,5,40to49,SSA,2017,Sub-Saharan Africa (excluding high income),MalUrb,0.4500032663345337
Albania,5,15to19,ECA,2017,Europe and Central Asia (excluding high income),MalUrb,0.9734452366828918
Albania,5,20to29,ECA,2017,Europe and Central Asia (excluding high income),MalUrb,0.9706369042396545
Albania,5,30to39,ECA,2017,Europe and Central Asia (excluding high income),MalUrb,0.9551877975463867
Albania,5,40to49,ECA,2017,Europe and Central Asia (excluding high income),MalUrb,0.9710263609886169
Burundi,5,15to19,SSA,2016,Sub-Saharan Africa (excluding high income),MalUrb,0.8726896047592163
Burundi,5,20to29,SSA,2016,Sub-Saharan Africa (excluding high income),MalUrb,0.8115846514701843
Burundi,5,30to39,SSA,2016,Sub-Saharan Africa (excluding high income),MalUrb,0.7568464875221252
Burundi,5,40to49,SSA,2016,Sub-Saharan Africa (excluding high income),MalUrb,0.7797523736953735
Afghanistan,5,15to19,SAS,2015,South Asia (excluding high income),MalUrb,0.8449410200119019
Afghanistan,5,20to29,SAS,2015,South Asia (excluding high income),MalUrb,0.7259995937347412
Afghanistan,5,30to39,SAS,2015,South Asia (excluding high income),MalUrb,0.5575603246688843
Afghanistan,5,40to49,SAS,2015,South Asia (excluding high income),MalUrb,0.5088934898376465
Armenia,5,15to19,ECA,2015,Europe and Central Asia (excluding high income),MalUrb,0.9972405433654785
Armenia,5,20to29,ECA,2015,Europe and Central Asia (excluding high income),MalUrb,0.9978798627853394
Armenia,5,30to39,ECA,2015,Europe and Central Asia (excluding high income),MalUrb,0.9962128400802612
Armenia,5,40to49,ECA,2015,Europe and Central Asia (excluding high income),MalUrb,0.9988687038421631
Angola,5,15to19,SSA,2015,Sub-Saharan Africa (excluding high income),MalUrb,0.8890227675437927
Angola,5,20to29,SSA,2015,Sub-Saharan Africa (excluding high income),MalUrb,0.9172598719596863
Angola,5,30to39,SSA,2015,Sub-Saharan Africa (excluding high income),MalUrb,0.8714720606803894
Angola,5,40to49,SSA,2015,Sub-Saharan Africa (excluding high income),MalUrb,0.8324573636054993
Burkina Faso,5,15to19,SSA,2010,Sub-Saharan Africa (excluding high income),MalUrb,0.7468281388282776
Burkina Faso,5,20to29,SSA,2010,Sub-Saharan Africa (excluding high income),MalUrb,0.6694349050521851
Burkina Faso,5,30to39,SSA,2010,Sub-Saharan Africa (excluding high income),MalUrb,0.5533922910690308
Burkina Faso,5,40to49,SSA,2010,Sub-Saharan Africa (excluding high income),MalUrb,0.4496089220046997
Azerbaijan,5,15to19,ECA,2006,Europe and Central Asia (excluding high income),MalUrb,0.9910184144973755
Azerbaijan,5,20to29,ECA,2006,Europe and Central Asia (excluding high income),MalUrb,0.9914923906326294
Azerbaijan,5,30to39,ECA,2006,Europe and Central Asia (excluding high income),MalUrb,0.993461549282074
Azerbaijan,5,40to49,ECA,2006,Europe and Central Asia (excluding high income),MalUrb,0.9929312467575073
Bulgaria,5,15to19,ECA,2001,Europe and Central Asia (excluding high income),MalUrb,0.9279392957687378
Bulgaria,5,20to29,ECA,2001,Europe and Central Asia (excluding high income),MalUrb,0.966498076915741
Bulgaria,5,30to39,ECA,2001,Europe and Central Asia (excluding high income),MalUrb,0.9666903018951416
Bulgaria,5,40to49,ECA,2001,Europe and Central Asia (excluding high income),MalUrb,0.9769874215126038
Bangladesh,6,15to19,SAS,2019,South Asia (excluding high income),MalUrb,0.7344757318496704
Bangladesh,6,20to29,SAS,2019,South Asia (excluding high income),MalUrb,0.693071186542511
Bangladesh,6,30to39,SAS,2019,South Asia (excluding high income),MalUrb,0.6161948442459106
Bangladesh,6,40to49,SAS,2019,South Asia (excluding high income),MalUrb,0.561848521232605
Benin,6,15to19,SSA,2017,Sub-Saharan Africa (excluding high income),MalUrb,0.6801110506057739
Benin,6,20to29,SSA,2017,Sub-Saharan Africa (excluding high income),MalUrb,0.6394010782241821
Benin,6,30to39,SSA,2017,Sub-Saharan Africa (excluding high income),MalUrb,0.4444378614425659
Benin,6,40to49,SSA,2017,Sub-Saharan Africa (excluding high income),MalUrb,0.3507930338382721
Albania,6,15to19,ECA,2017,Europe and Central Asia (excluding high income),MalUrb,0.9716627597808838
Albania,6,20to29,ECA,2017,Europe and Central Asia (excluding high income),MalUrb,0.9687583446502686
Albania,6,30to39,ECA,2017,Europe and Central Asia (excluding high income),MalUrb,0.9528294205665588
Albania,6,40to49,ECA,2017,Europe and Central Asia (excluding high income),MalUrb,0.9707043766975403
Burundi,6,15to19,SSA,2016,Sub-Saharan Africa (excluding high income),MalUrb,0.7634442448616028
Burundi,6,20to29,SSA,2016,Sub-Saharan Africa (excluding high income),MalUrb,0.7522397637367249
Burundi,6,30to39,SSA,2016,Sub-Saharan Africa (excluding high income),MalUrb,0.6918485760688782
Burundi,6,40to49,SSA,2016,Sub-Saharan Africa (excluding high income),MalUrb,0.7297393679618835
Afghanistan,6,15to19,SAS,2015,South Asia (excluding high income),MalUrb,0.808220624923706
Afghanistan,6,20to29,SAS,2015,South Asia (excluding high income),MalUrb,0.6929245591163635
Afghanistan,6,30to39,SAS,2015,South Asia (excluding high income),MalUrb,0.5237413048744202
Afghanistan,6,40to49,SAS,2015,South Asia (excluding high income),MalUrb,0.4741687774658203
Armenia,6,15to19,ECA,2015,Europe and Central Asia (excluding high income),MalUrb,0.9972405433654785
Armenia,6,20to29,ECA,2015,Europe and Central Asia (excluding high income),MalUrb,0.9978798627853394
Armenia,6,30to39,ECA,2015,Europe and Central Asia (excluding high income),MalUrb,0.9958614110946655
Armenia,6,40to49,ECA,2015,Europe and Central Asia (excluding high income),MalUrb,0.9988687038421631
Angola,6,15to19,SSA,2015,Sub-Saharan Africa (excluding high income),MalUrb,0.8133110404014587
Angola,6,20to29,SSA,2015,Sub-Saharan Africa (excluding high income),MalUrb,0.8861070275306702
Angola,6,30to39,SSA,2015,Sub-Saharan Africa (excluding high income),MalUrb,0.8240189552307129
Angola,6,40to49,SSA,2015,Sub-Saharan Africa (excluding high income),MalUrb,0.7622010707855225
Burkina Faso,6,15to19,SSA,2010,Sub-Saharan Africa (excluding high income),MalUrb,0.6565353870391846
Burkina Faso,6,20to29,SSA,2010,Sub-Saharan Africa (excluding high income),MalUrb,0.602249264717102
Burkina Faso,6,30to39,SSA,2010,Sub-Saharan Africa (excluding high income),MalUrb,0.45937880873680115
Burkina Faso,6,40to49,SSA,2010,Sub-Saharan Africa (excluding high income),MalUrb,0.3866559863090515
Azerbaijan,6,15to19,ECA,2006,Europe and Central Asia (excluding high income),MalUrb,0.9910184144973755
Azerbaijan,6,20to29,ECA,2006,Europe and Central Asia (excluding high income),MalUrb,0.9845655560493469
Azerbaijan,6,30to39,ECA,2006,Europe and Central Asia (excluding high income),MalUrb,0.9931183457374573
Azerbaijan,6,40to49,ECA,2006,Europe and Central Asia (excluding high income),MalUrb,0.9908565878868103
Bulgaria,6,15to19,ECA,2001,Europe and Central Asia (excluding high income),MalUrb,0.9013906717300415
Bulgaria,6,20to29,ECA,2001,Europe and Central Asia (excluding high income),MalUrb,0.9405815601348877
Bulgaria,6,30to39,ECA,2001,Europe and Central Asia (excluding high income),MalUrb,0.9666903018951416
Bulgaria,6,40to49,ECA,2001,Europe and Central Asia (excluding high income),MalUrb,0.9609484076499939
Bangladesh,7,15to19,SAS,2019,South Asia (excluding high income),MalUrb,0.686225950717926
Bangladesh,7,20to29,SAS,2019,South Asia (excluding high income),MalUrb,0.6633090376853943
Bangladesh,7,30to39,SAS,2019,South Asia (excluding high income),MalUrb,0.589882493019104
Bangladesh,7,40to49,SAS,2019,South Asia (excluding high income),MalUrb,0.5425001382827759
Benin,7,15to19,SSA,2017,Sub-Saharan Africa (excluding high income),MalUrb,0.5938157439231873
Benin,7,20to29,SSA,2017,Sub-Saharan Africa (excluding high income),MalUrb,0.6007248163223267
Benin,7,30to39,SSA,2017,Sub-Saharan Africa (excluding high income),MalUrb,0.3976888060569763
Benin,7,40to49,SSA,2017,Sub-Saharan Africa (excluding high income),MalUrb,0.2860093116760254
Albania,7,15to19,ECA,2017,Europe and Central Asia (excluding high income),MalUrb,0.970159113407135
Albania,7,20to29,ECA,2017,Europe and Central Asia (excluding high income),MalUrb,0.966424286365509
Albania,7,30to39,ECA,2017,Europe and Central Asia (excluding high income),MalUrb,0.9470356106758118
Albania,7,40to49,ECA,2017,Europe and Central Asia (excluding high income),MalUrb,0.9671483039855957
Burundi,7,15to19,SSA,2016,Sub-Saharan Africa (excluding high income),MalUrb,0.5736684203147888
Burundi,7,20to29,SSA,2016,Sub-Saharan Africa (excluding high income),MalUrb,0.6072779893875122
Burundi,7,30to39,SSA,2016,Sub-Saharan Africa (excluding high income),MalUrb,0.4636611342430115
Burundi,7,40to49,SSA,2016,Sub-Saharan Africa (excluding high income),MalUrb,0.46705642342567444
Afghanistan,7,15to19,SAS,2015,South Asia (excluding high income),MalUrb,0.7330420613288879
Afghanistan,7,20to29,SAS,2015,South Asia (excluding high income),MalUrb,0.6521060466766357
Afghanistan,7,30to39,SAS,2015,South Asia (excluding high income),MalUrb,0.4782046377658844
Afghanistan,7,40to49,SAS,2015,South Asia (excluding high income),MalUrb,0.42469552159309387
Armenia,7,15to19,ECA,2015,Europe and Central Asia (excluding high income),MalUrb,0.9972405433654785
Armenia,7,20to29,ECA,2015,Europe and Central Asia (excluding high income),MalUrb,0.9978798627853394
Armenia,7,30to39,ECA,2015,Europe and Central Asia (excluding high income),MalUrb,0.9958614110946655
Armenia,7,40to49,ECA,2015,Europe and Central Asia (excluding high income),MalUrb,0.9988687038421631
Angola,7,15to19,SSA,2015,Sub-Saharan Africa (excluding high income),MalUrb,0.6745681166648865
Angola,7,20to29,SSA,2015,Sub-Saharan Africa (excluding high income),MalUrb,0.8231015205383301
Angola,7,30to39,SSA,2015,Sub-Saharan Africa (excluding high income),MalUrb,0.7658474445343018
Angola,7,40to49,SSA,2015,Sub-Saharan Africa (excluding high income),MalUrb,0.6719463467597961
Burkina Faso,7,15to19,SSA,2010,Sub-Saharan Africa (excluding high income),MalUrb,0.5485111474990845
Burkina Faso,7,20to29,SSA,2010,Sub-Saharan Africa (excluding high income),MalUrb,0.5084496140480042
Burkina Faso,7,30to39,SSA,2010,Sub-Saharan Africa (excluding high income),MalUrb,0.36444908380508423
Burkina Faso,7,40to49,SSA,2010,Sub-Saharan Africa (excluding high income),MalUrb,0.3246803879737854
Azerbaijan,7,15to19,ECA,2006,Europe and Central Asia (excluding high income),MalUrb,0.9844622015953064
Azerbaijan,7,20to29,ECA,2006,Europe and Central Asia (excluding high income),MalUrb,0.9748829007148743
Azerbaijan,7,30to39,ECA,2006,Europe and Central Asia (excluding high income),MalUrb,0.9927990436553955
Azerbaijan,7,40to49,ECA,2006,Europe and Central Asia (excluding high income),MalUrb,0.9880176782608032
Bulgaria,7,15to19,ECA,2001,Europe and Central Asia (excluding high income),MalUrb,0.8862199783325195
Bulgaria,7,20to29,ECA,2001,Europe and Central Asia (excluding high income),MalUrb,0.9152970910072327
Bulgaria,7,30to39,ECA,2001,Europe and Central Asia (excluding high income),MalUrb,0.9666903018951416
Bulgaria,7,40to49,ECA,2001,Europe and Central Asia (excluding high income),MalUrb,0.9553695917129517
Bangladesh,8,15to19,SAS,2019,South Asia (excluding high income),MalUrb,0.6093242168426514
Bangladesh,8,20to29,SAS,2019,South Asia (excluding high income),MalUrb,0.6143336892127991
Bangladesh,8,30to39,SAS,2019,South Asia (excluding high income),MalUrb,0.5389806032180786
Bangladesh,8,40to49,SAS,2019,South Asia (excluding high income),MalUrb,0.516413152217865
